algorithm,parameters,sequence,mean_error,max_error,error_std,ssim,runtime_s
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.213584899902344,255.0,35.8026008605957,0.0799557759291327,0.02199864387512207
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,45.92940902709961,250.5859375,35.72340774536133,0.07391479071253927,0.024998188018798828
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.17027282714844,252.978515625,35.76374816894531,0.07972576657139789,0.025136709213256836
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.525150299072266,251.267578125,36.195533752441406,0.06019557893232973,0.0219728946685791
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.79494857788086,251.0,36.172542572021484,0.06480768659461258,0.02295660972595215
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.52602767944336,251.267578125,36.1961784362793,0.060157585306110505,0.025010347366333008
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.7922248840332,250.15625,36.16069793701172,0.06512423477481945,0.0255587100982666
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.07779312133789,252.064453125,35.254451751708984,0.12171727053935594,0.024524450302124023
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,44.250343322753906,252.33984375,34.667747497558594,0.12381712825777219,0.022802352905273438
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.07699966430664,252.064453125,35.254600524902344,0.12170593045225958,0.025012969970703125
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,44.24262237548828,252.720703125,34.655399322509766,0.12477882195420822,0.02601146697998047
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.05923080444336,255.0,35.93204116821289,0.09006434132829189,0.02300238609313965
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.82374572753906,255.0,35.808692932128906,0.09347583285814796,0.023012876510620117
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.059349060058594,255.0,35.93184280395508,0.09005992381439498,0.02499985694885254
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.81378936767578,255.0,35.80217742919922,0.09347417269227112,0.025549888610839844
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.74504089355469,253.5390625,36.429447174072266,0.07440211596481844,0.022999048233032227
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.49627685546875,241.6328125,36.353355407714844,0.07801200892599595,0.022539615631103516
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.74526596069336,253.5390625,36.42887878417969,0.07440684510763892,0.02493429183959961
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.46486282348633,251.0546875,36.367279052734375,0.07816983244654668,0.024542570114135742
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.07779312133789,252.064453125,35.254451751708984,0.12171727053935594,0.022997379302978516
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,44.250343322753906,252.33984375,34.667747497558594,0.12381712825777219,0.022504568099975586
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.07699966430664,252.064453125,35.254600524902344,0.12170593045225958,0.02501058578491211
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,44.24262237548828,252.720703125,34.655399322509766,0.12477882195420822,0.024989604949951172
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.05923080444336,255.0,35.93204116821289,0.09006434132829189,0.022068500518798828
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.82374572753906,255.0,35.808692932128906,0.09347583285814796,0.02299332618713379
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.059349060058594,255.0,35.93184280395508,0.09005992381439498,0.025010347366333008
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,45.81378936767578,255.0,35.80217742919922,0.09347417269227112,0.025925159454345703
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.74504089355469,253.5390625,36.429447174072266,0.07440211596481844,0.02317953109741211
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.49627685546875,241.6328125,36.353355407714844,0.07801200892599595,0.023000240325927734
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.74526596069336,253.5390625,36.42887878417969,0.07440684510763892,0.026132583618164062
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L2\2023_07_13_BT013_Location_2_000-FW_OCT_z58.mat,46.46486282348633,251.0546875,36.367279052734375,0.07816983244654668,0.024998903274536133
